Pin;IP;Sequence;Subsequence;Field;Size;PerBit;LowLimit;HighLimit;ExpectedData;Equation;ItuffToken;ExitPort;Base;StorageToken
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;CCF2;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.CCF2;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;CCF3;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.CCF3;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;A0;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.A0;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;A1;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.A1;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;A2;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.A2;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;A3;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.A3;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C0;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C0;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C1;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C1;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C2;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C2;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C3;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C3;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C4;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C4;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C5;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C5;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C6;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C6;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_GEN_VERSION;print;C7;0;0;-;-;-;TAPCHK_IPVERSION_IP_GEN_VERSION.raw.C7;TH_C816_TAPCHK_IPVERSION_IP_GEN_VERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;AON;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.AON;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;CCF0;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.CCF0;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;CCF1;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.CCF1;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;CCF2;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.CCF2;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;CCF3;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.CCF3;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;A0;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.A0;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;A1;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.A1;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;A2;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.A2;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;A3;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.A3;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C0;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C0;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C1;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C1;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C2;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C2;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C3;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C3;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C4;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C4;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C5;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C5;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C6;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C6;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_PROCESS_NODE;print;C7;0;0;-;-;-;TAPCHK_IPVERSION_IP_PROCESS_NODE.raw.C7;TH_C816_TAPCHK_IPVERSION_IP_PROCESS_NODE;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;AON;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.AON;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;CCF0;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.CCF0;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;CCF1;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.CCF1;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;CCF2;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.CCF2;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;CCF3;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.CCF3;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;A0;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.A0;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;A1;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.A1;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;A2;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.A2;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;A3;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.A3;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C0;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C0;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C1;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C1;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C2;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C2;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C3;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C3;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C4;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C4;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C5;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C5;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C6;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C6;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_STEPPING;print;C7;0;0;-;-;-;TAPCHK_IPVERSION_IP_STEPPING.raw.C7;TH_C816_TAPCHK_IPVERSION_IP_STEPPING;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;AON;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.AON;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;CCF0;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.CCF0;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;CCF1;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.CCF1;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;CCF2;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.CCF2;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;CCF3;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.CCF3;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;A0;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.A0;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;A1;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.A1;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;A2;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.A2;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;A3;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.A3;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C0;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C0;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C1;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C1;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C2;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C2;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C3;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C3;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C4;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C4;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C5;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C5;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C6;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C6;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
IPC::CPU_TDO;DTS;TAPCHK_IPVERSION_IP_SUBVERSION;print;C7;0;0;-;-;-;TAPCHK_IPVERSION_IP_SUBVERSION.raw.C7;TH_C816_TAPCHK_IPVERSION_IP_SUBVERSION;2;;
