Pin,IP,Sequence,Subsequence,Field,Size,LowLimit,HighLimit,ExpectedData,Equation,ItuffToken,ExitPort,Base,StorageToken
CPU_TDO,BGR,TRIM_CODE_GROUP_18,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_18,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_18,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_18,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_19
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_19
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_19
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_19
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_19
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_19,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_19,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_20
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_20
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_20
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_20
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_20
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_20,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_20,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_21
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_21
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_21
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_21
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_21
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_21,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_21,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_22
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_22
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_22
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_22
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_22
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_22,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_22,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_23
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_23
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_23
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_23
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_23
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_23,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_23,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_24
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_24
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_24
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_24
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_24
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_24,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_24,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_25
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_25
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_25
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_25
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_25
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_25,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_25,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_26
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_26
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_26
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_26
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_26
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_26,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_26,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_0_27
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_1_27
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_2_27
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_3_27
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_H_4_27
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_27,-,-,
CPU_TDO,BGR,TRIM_CODE_GROUP_27,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_27,-,-,
